[2026-05-16 23:00:14] [incremental] 3 datasets | overlap=3 days | workers=6 | parallel=False
[2026-05-16 23:00:14] [incremental] Datasets: ['min_adj_15min', 'min_adj_30min', 'min_adj_60min']
[2026-05-16 23:00:14] 
============================================================
[2026-05-16 23:00:14] [min_adj_15min] Starting incremental update
[2026-05-16 23:00:31] [min_adj_15min] [incr] 2026-05-12 ~ 2026-05-16: 64 rows, 1 pages, 0.8s
[2026-05-16 23:00:31] [min_adj_15min] [incr] 2026-05-12 ~ 2026-05-16: 64 rows, 1 pages, 0.6s
[2026-05-16 23:00:31] [min_adj_15min] [incr] 95/2542 | 1 stocks, 64 rows, +0 new | elapsed=16s ETA=412s | tokens=0.1
[2026-05-16 23:00:31] [min_adj_15min] [incr] 96/2542 | 1 stocks, 64 rows, +0 new | elapsed=16s ETA=410s | tokens=0.6
[2026-05-16 23:00:31] [min_adj_15min] [incr] 97/2542 | 1 stocks, 64 rows, +0 new | elapsed=16s ETA=407s | tokens=-1.1
[2026-05-16 23:00:31] [min_adj_15min] [incr] 2026-05-12 ~ 2026-05-16: 64 rows, 1 pages, 0.8s
[2026-05-16 23:00:31] [min_adj_15min] [incr] 2026-05-12 ~ 2026-05-16: 64 rows, 1 pages, 0.9s
[2026-05-16 23:00:31] [min_adj_15min] [incr] 98/2542 | 1 stocks, 64 rows, +0 new | elapsed=16s ETA=410s | tokens=0.3
[2026-05-16 23:00:31] [min_adj_15min] [incr] 99/2542 | 1 stocks, 64 rows, +0 new | elapsed=17s ETA=408s | tokens=0.7
[2026-05-16 23:00:31] [min_adj_15min] [incr] 2026-05-12 ~ 2026-05-16: 64 rows, 1 pages, 1.1s
[2026-05-16 23:00:31] [min_adj_15min] [incr] 100/2542 | 1 stocks, 64 rows, +0 new | elapsed=17s ETA=408s | tokens=0.4
[2026-05-16 23:00:32] [min_adj_15min] [incr] 2026-05-12 ~ 2026-05-16: 64 rows, 1 pages, 0.9s
[2026-05-16 23:00:32] [min_adj_15min] [incr] 2026-05-12 ~ 2026-05-16: 64 rows, 1 pages, 1.0s
[2026-05-16 23:00:32] [min_adj_15min] [incr] 101/2542 | 1 stocks, 64 rows, +0 new | elapsed=17s ETA=410s | tokens=0.0
[2026-05-16 23:00:32] [min_adj_15min] [incr] 102/2542 | 1 stocks, 64 rows, +0 new | elapsed=17s ETA=408s | tokens=-1.6
[2026-05-16 23:00:32] [min_adj_15min] [incr] 2026-05-12 ~ 2026-05-16: 64 rows, 1 pages, 1.1s
[2026-05-16 23:00:32] [min_adj_15min] [incr] 103/2542 | 1 stocks, 64 rows, +0 new | elapsed=17s ETA=405s | tokens=-0.7
[2026-05-16 23:00:32] [min_adj_15min] [incr] 2026-05-12 ~ 2026-05-16: 64 rows, 1 pages, 1.0s
[2026-05-16 23:00:32] [min_adj_15min] [incr] 104/2542 | 1 stocks, 64 rows, +0 new | elapsed=18s ETA=410s | tokens=-0.7
[2026-05-16 23:00:32] [min_adj_15min] [incr] 2026-05-12 ~ 2026-05-16: 64 rows, 1 pages, 0.9s
[2026-05-16 23:00:32] [min_adj_15min] [incr] 2026-05-12 ~ 2026-05-16: 64 rows, 1 pages, 0.7s
[2026-05-16 23:00:32] [min_adj_15min] [incr] 105/2542 | 1 stocks, 64 rows, +0 new | elapsed=18s ETA=408s | tokens=-1.0
[2026-05-16 23:00:32] [min_adj_15min] [incr] 106/2542 | 1 stocks, 64 rows, +0 new | elapsed=18s ETA=406s | tokens=-0.6
[2026-05-16 23:00:33] [min_adj_15min] [incr] 2026-05-12 ~ 2026-05-16: 64 rows, 1 pages, 1.5s
[2026-05-16 23:00:33] [min_adj_15min] [incr] 2026-05-12 ~ 2026-05-16: 64 rows, 1 pages, 1.0s
[2026-05-16 23:00:33] [min_adj_15min] [incr] 107/2542 | 1 stocks, 64 rows, +0 new | elapsed=18s ETA=409s | tokens=0.1
[2026-05-16 23:00:33] [min_adj_15min] [incr] 2026-05-12 ~ 2026-05-16: 64 rows, 1 pages, 0.6s
[2026-05-16 23:00:33] [min_adj_15min] [incr] 108/2542 | 1 stocks, 64 rows, +0 new | elapsed=18s ETA=407s | tokens=0.1
[2026-05-16 23:00:33] [min_adj_15min] [incr] 109/2542 | 1 stocks, 64 rows, +0 new | elapsed=18s ETA=405s | tokens=-0.5
[2026-05-16 23:00:33] [min_adj_15min] [incr] 2026-05-12 ~ 2026-05-16: 64 rows, 1 pages, 1.3s
[2026-05-16 23:00:33] [min_adj_15min] [incr] 2026-05-12 ~ 2026-05-16: 64 rows, 1 pages, 0.8s
[2026-05-16 23:00:33] [min_adj_15min] [incr] 110/2542 | 1 stocks, 64 rows, +0 new | elapsed=18s ETA=408s | tokens=-0.7
[2026-05-16 23:00:33] [min_adj_15min] [incr] 2026-05-12 ~ 2026-05-16: 64 rows, 1 pages, 1.0s
[2026-05-16 23:00:33] [min_adj_15min] [incr] 111/2542 | 1 stocks, 64 rows, +0 new | elapsed=19s ETA=406s | tokens=0.1
[2026-05-16 23:00:33] [min_adj_15min] [incr] 112/2542 | 1 stocks, 64 rows, +0 new | elapsed=19s ETA=404s | tokens=-0.5
[2026-05-16 23:00:33] [min_adj_15min] [incr] 2026-05-12 ~ 2026-05-16: 64 rows, 1 pages, 0.9s
[2026-05-16 23:00:34] [min_adj_15min] [incr] 2026-05-12 ~ 2026-05-16: 64 rows, 1 pages, 0.8s
[2026-05-16 23:00:34] [min_adj_15min] [incr] 113/2542 | 1 stocks, 64 rows, +0 new | elapsed=19s ETA=406s | tokens=0.1
[2026-05-16 23:00:34] [min_adj_15min] [incr] 114/2542 | 1 stocks, 64 rows, +0 new | elapsed=19s ETA=404s | tokens=0.4
[2026-05-16 23:00:34] [min_adj_15min] [incr] 2026-05-12 ~ 2026-05-16: 64 rows, 1 pages, 1.1s
[2026-05-16 23:00:34] [min_adj_15min] [incr] 115/2542 | 1 stocks, 64 rows, +0 new | elapsed=19s ETA=403s | tokens=-0.6
[2026-05-16 23:00:34] [min_adj_15min] [incr] 2026-05-12 ~ 2026-05-16: 64 rows, 1 pages, 1.0s
[2026-05-16 23:00:34] [min_adj_15min] [incr] 2026-05-12 ~ 2026-05-16: 64 rows, 1 pages, 1.1s
[2026-05-16 23:00:34] [min_adj_15min] [incr] 116/2542 | 1 stocks, 64 rows, +0 new | elapsed=19s ETA=407s | tokens=0.1
[2026-05-16 23:00:34] [min_adj_15min] [incr] 2026-05-12 ~ 2026-05-16: 64 rows, 1 pages, 1.0s
[2026-05-16 23:00:34] [min_adj_15min] [incr] 117/2542 | 1 stocks, 64 rows, +0 new | elapsed=20s ETA=405s | tokens=0.3
[2026-05-16 23:00:34] [min_adj_15min] [incr] 118/2542 | 1 stocks, 64 rows, +0 new | elapsed=20s ETA=404s | tokens=-0.3
[2026-05-16 23:00:35] [min_adj_15min] [incr] 2026-05-12 ~ 2026-05-16: 64 rows, 1 pages, 0.9s
[2026-05-16 23:00:35] [min_adj_15min] [incr] 2026-05-12 ~ 2026-05-16: 64 rows, 1 pages, 1.1s
[2026-05-16 23:00:35] [min_adj_15min] [incr] 119/2542 | 1 stocks, 64 rows, +0 new | elapsed=20s ETA=407s | tokens=0.2
[2026-05-16 23:00:35] [min_adj_15min] [incr] 2026-05-12 ~ 2026-05-16: 64 rows, 1 pages, 1.2s
[2026-05-16 23:00:35] [min_adj_15min] [incr] 120/2542 | 1 stocks, 64 rows, +0 new | elapsed=20s ETA=406s | tokens=0.1
[2026-05-16 23:00:35] [min_adj_15min] [incr] 121/2542 | 1 stocks, 64 rows, +0 new | elapsed=20s ETA=404s | tokens=-1.5
[2026-05-16 23:00:35] [min_adj_15min] [incr] 2026-05-12 ~ 2026-05-16: 64 rows, 1 pages, 1.0s
[2026-05-16 23:00:35] [min_adj_15min] [incr] 122/2542 | 1 stocks, 64 rows, +0 new | elapsed=21s ETA=408s | tokens=0.3
[2026-05-16 23:00:35] [min_adj_15min] [incr] 2026-05-12 ~ 2026-05-16: 64 rows, 1 pages, 1.1s
[2026-05-16 23:00:35] [min_adj_15min] [incr] 2026-05-12 ~ 2026-05-16: 64 rows, 1 pages, 1.2s
[2026-05-16 23:00:35] [min_adj_15min] [incr] 123/2542 | 1 stocks, 64 rows, +0 new | elapsed=21s ETA=406s | tokens=0.1
[2026-05-16 23:00:35] [min_adj_15min] [incr] 124/2542 | 1 stocks, 64 rows, +0 new | elapsed=21s ETA=405s | tokens=-0.5
[2026-05-16 23:00:36] [min_adj_15min] [incr] 2026-05-12 ~ 2026-05-16: 64 rows, 1 pages, 1.1s
[2026-05-16 23:00:36] [min_adj_15min] [incr] 125/2542 | 1 stocks, 64 rows, +0 new | elapsed=21s ETA=408s | tokens=0.3
[2026-05-16 23:00:36] [min_adj_15min] [incr] 2026-05-12 ~ 2026-05-16: 64 rows, 1 pages, 1.3s
[2026-05-16 23:00:36] [min_adj_15min] [incr] 2026-05-12 ~ 2026-05-16: 64 rows, 1 pages, 1.1s
[2026-05-16 23:00:36] [min_adj_15min] [incr] 126/2542 | 1 stocks, 64 rows, +0 new | elapsed=21s ETA=408s | tokens=0.3
[2026-05-16 23:00:36] [min_adj_15min] [incr] 127/2542 | 1 stocks, 64 rows, +0 new | elapsed=21s ETA=406s | tokens=-0.2
[2026-05-16 23:00:36] [min_adj_15min] [incr] 2026-05-12 ~ 2026-05-16: 64 rows, 1 pages, 0.9s
[2026-05-16 23:00:36] [min_adj_15min] [incr] 128/2542 | 1 stocks, 64 rows, +0 new | elapsed=22s ETA=407s | tokens=0.3
[2026-05-16 23:00:36] [min_adj_15min] [incr] 2026-05-12 ~ 2026-05-16: 64 rows, 1 pages, 1.0s
[2026-05-16 23:00:36] [min_adj_15min] [incr] 2026-05-12 ~ 2026-05-16: 64 rows, 1 pages, 1.2s
[2026-05-16 23:00:36] [min_adj_15min] [incr] 129/2542 | 1 stocks, 64 rows, +0 new | elapsed=22s ETA=407s | tokens=-0.7
[2026-05-16 23:00:36] [min_adj_15min] [incr] 130/2542 | 1 stocks, 64 rows, +0 new | elapsed=22s ETA=405s | tokens=-0.3
[2026-05-16 23:00:37] [min_adj_15min] [incr] 2026-05-12 ~ 2026-05-16: 64 rows, 1 pages, 0.9s
[2026-05-16 23:00:37] [min_adj_15min] [incr] 131/2542 | 1 stocks, 64 rows, +0 new | elapsed=22s ETA=408s | tokens=0.4
[2026-05-16 23:00:37] [min_adj_15min] [incr] 2026-05-12 ~ 2026-05-16: 64 rows, 1 pages, 1.2s
[2026-05-16 23:00:37] [min_adj_15min] [incr] 2026-05-12 ~ 2026-05-16: 64 rows, 1 pages, 1.0s
[2026-05-16 23:00:37] [min_adj_15min] [incr] 132/2542 | 1 stocks, 64 rows, +0 new | elapsed=22s ETA=407s | tokens=0.2
[2026-05-16 23:00:37] [min_adj_15min] [incr] 133/2542 | 1 stocks, 64 rows, +0 new | elapsed=22s ETA=405s | tokens=-0.3
[2026-05-16 23:00:37] [min_adj_15min] [incr] 2026-05-12 ~ 2026-05-16: 64 rows, 1 pages, 1.1s
[2026-05-16 23:00:37] [min_adj_15min] [incr] 2026-05-12 ~ 2026-05-16: 64 rows, 1 pages, 1.1s
[2026-05-16 23:00:37] [min_adj_15min] [incr] 2026-05-12 ~ 2026-05-16: 64 rows, 1 pages, 1.3s
[2026-05-16 23:00:37] [min_adj_15min] [incr] 134/2542 | 1 stocks, 64 rows, +0 new | elapsed=23s ETA=410s | tokens=0.2
[2026-05-16 23:00:38] [min_adj_15min] [incr] 135/2542 | 1 stocks, 64 rows, +0 new | elapsed=23s ETA=409s | tokens=0.6
[2026-05-16 23:00:38] [min_adj_15min] [incr] 136/2542 | 1 stocks, 64 rows, +0 new | elapsed=23s ETA=407s | tokens=-1.0
[2026-05-16 23:00:38] [min_adj_15min] [incr] 2026-05-12 ~ 2026-05-16: 64 rows, 1 pages, 1.2s
[2026-05-16 23:00:38] [min_adj_15min] [incr] 2026-05-12 ~ 2026-05-16: 64 rows, 1 pages, 1.2s
[2026-05-16 23:00:38] [min_adj_15min] [incr] 137/2542 | 1 stocks, 64 rows, +0 new | elapsed=24s ETA=413s | tokens=0.4
[2026-05-16 23:00:38] [min_adj_15min] [incr] 138/2542 | 1 stocks, 64 rows, +0 new | elapsed=24s ETA=411s | tokens=0.8
[2026-05-16 23:00:38] [min_adj_15min] [incr] 2026-05-12 ~ 2026-05-16: 64 rows, 1 pages, 1.6s
[2026-05-16 23:00:38] [min_adj_15min] [incr] 139/2542 | 1 stocks, 64 rows, +0 new | elapsed=24s ETA=412s | tokens=0.4
[2026-05-16 23:00:39] [min_adj_15min] [incr] 2026-05-12 ~ 2026-05-16: 64 rows, 1 pages, 1.3s
[2026-05-16 23:00:39] [min_adj_15min] [incr] 2026-05-12 ~ 2026-05-16: 64 rows, 1 pages, 1.3s
[2026-05-16 23:00:39] [min_adj_15min] [incr] 140/2542 | 1 stocks, 64 rows, +0 new | elapsed=24s ETA=414s | tokens=-0.8
[2026-05-16 23:00:39] [min_adj_15min] [incr] 141/2542 | 1 stocks, 64 rows, +0 new | elapsed=24s ETA=412s | tokens=-1.4
[2026-05-16 23:00:39] [min_adj_15min] [incr] 2026-05-12 ~ 2026-05-16: 64 rows, 1 pages, 1.6s
[2026-05-16 23:00:39] [min_adj_15min] [incr] 142/2542 | 1 stocks, 64 rows, +0 new | elapsed=24s ETA=412s | tokens=0.3
[2026-05-16 23:00:39] [min_adj_15min] [incr] 2026-05-12 ~ 2026-05-16: 64 rows, 1 pages, 1.2s
[2026-05-16 23:00:39] [min_adj_15min] [incr] 143/2542 | 1 stocks, 64 rows, +0 new | elapsed=25s ETA=414s | tokens=0.6
[2026-05-16 23:00:39] [min_adj_15min] [incr] 2026-05-12 ~ 2026-05-16: 64 rows, 1 pages, 1.3s
[2026-05-16 23:00:39] [min_adj_15min] [incr] 144/2542 | 1 stocks, 64 rows, +0 new | elapsed=25s ETA=413s | tokens=0.3
[2026-05-16 23:00:40] [min_adj_15min] [incr] 2026-05-12 ~ 2026-05-16: 64 rows, 1 pages, 1.0s
[2026-05-16 23:00:40] [min_adj_15min] [incr] 145/2542 | 1 stocks, 64 rows, +0 new | elapsed=25s ETA=414s | tokens=0.3
[2026-05-16 23:00:40] [min_adj_15min] [incr] 2026-05-12 ~ 2026-05-16: 64 rows, 1 pages, 1.4s
[2026-05-16 23:00:40] [min_adj_15min] [incr] 146/2542 | 1 stocks, 64 rows, +0 new | elapsed=25s ETA=414s | tokens=-1.6
[2026-05-16 23:00:40] [min_adj_15min] [incr] 2026-05-12 ~ 2026-05-16: 64 rows, 1 pages, 1.4s
[2026-05-16 23:00:40] [min_adj_15min] [incr] 147/2542 | 1 stocks, 64 rows, +0 new | elapsed=26s ETA=416s | tokens=0.4
[2026-05-16 23:00:40] [min_adj_15min] [incr] 2026-05-12 ~ 2026-05-16: 64 rows, 1 pages, 1.1s
[2026-05-16 23:00:40] [min_adj_15min] [incr] 2026-05-12 ~ 2026-05-16: 64 rows, 1 pages, 1.4s
[2026-05-16 23:00:40] [min_adj_15min] [incr] 148/2542 | 1 stocks, 64 rows, +0 new | elapsed=26s ETA=417s | tokens=0.0
[2026-05-16 23:00:40] [min_adj_15min] [incr] 2026-05-12 ~ 2026-05-16: 64 rows, 1 pages, 1.0s
[2026-05-16 23:00:41] [min_adj_15min] [incr] 149/2542 | 1 stocks, 64 rows, +0 new | elapsed=26s ETA=415s | tokens=-0.7
[2026-05-16 23:00:41] [min_adj_15min] [incr] 2026-05-12 ~ 2026-05-16: 64 rows, 1 pages, 0.9s
[2026-05-16 23:00:41] [min_adj_15min] [incr] 150/2542 | 1 stocks, 64 rows, +0 new | elapsed=26s ETA=414s | tokens=0.3
[2026-05-16 23:00:41] [min_adj_15min] [incr] 2026-05-12 ~ 2026-05-16: 64 rows, 1 pages, 0.8s
[2026-05-16 23:00:41] [min_adj_15min] [incr] 2026-05-12 ~ 2026-05-16: 64 rows, 1 pages, 0.3s
[2026-05-16 23:00:41] [min_adj_15min] [incr] 151/2542 | 1 stocks, 64 rows, +0 new | elapsed=26s ETA=412s | tokens=-0.8
[2026-05-16 23:00:41] [min_adj_15min] [incr] 2026-05-12 ~ 2026-05-16: 64 rows, 1 pages, 0.6s
[2026-05-16 23:00:41] [min_adj_15min] [incr] 152/2542 | 1 stocks, 64 rows, +0 new | elapsed=26s ETA=410s | tokens=0.1
[2026-05-16 23:00:41] [min_adj_15min] [incr] 2026-05-12 ~ 2026-05-16: 64 rows, 1 pages, 0.4s
[2026-05-16 23:00:41] [min_adj_15min] [incr] 153/2542 | 1 stocks, 64 rows, +0 new | elapsed=26s ETA=409s | tokens=-0.8
[2026-05-16 23:00:41] [min_adj_15min] [incr] 2026-05-12 ~ 2026-05-16: 64 rows, 1 pages, 0.4s
[2026-05-16 23:00:41] [min_adj_15min] [incr] 154/2542 | 1 stocks, 64 rows, +0 new | elapsed=26s ETA=407s | tokens=0.2
[2026-05-16 23:00:41] [min_adj_15min] [incr] 2026-05-12 ~ 2026-05-16: 64 rows, 1 pages, 0.4s
[2026-05-16 23:00:41] [min_adj_15min] [incr] 155/2542 | 1 stocks, 64 rows, +0 new | elapsed=26s ETA=406s | tokens=0.0
[2026-05-16 23:00:41] [min_adj_15min] [incr] 156/2542 | 1 stocks, 64 rows, +0 new | elapsed=26s ETA=405s | tokens=-2.5
[2026-05-16 23:00:41] [min_adj_15min] [incr] 2026-05-12 ~ 2026-05-16: 64 rows, 1 pages, 0.5s
[2026-05-16 23:00:41] [min_adj_15min] [incr] 157/2542 | 1 stocks, 64 rows, +0 new | elapsed=27s ETA=403s | tokens=0.1
[2026-05-16 23:00:41] [min_adj_15min] [incr] 158/2542 | 1 stocks, 64 rows, +0 new | elapsed=27s ETA=402s | tokens=-0.4
[2026-05-16 23:00:42] [min_adj_15min] [incr] 2026-05-12 ~ 2026-05-16: 64 rows, 1 pages, 0.8s
[2026-05-16 23:00:42] [min_adj_15min] [incr] 2026-05-12 ~ 2026-05-16: 64 rows, 1 pages, 1.0s
[2026-05-16 23:00:42] [min_adj_15min] [incr] 159/2542 | 1 stocks, 64 rows, +0 new | elapsed=27s ETA=404s | tokens=0.3
[2026-05-16 23:00:42] [min_adj_15min] [incr] 160/2542 | 1 stocks, 64 rows, +0 new | elapsed=27s ETA=403s | tokens=-0.2
[2026-05-16 23:00:42] [min_adj_15min] [incr] 2026-05-12 ~ 2026-05-16: 64 rows, 1 pages, 0.7s
[2026-05-16 23:00:42] [min_adj_15min] [incr] 161/2542 | 1 stocks, 64 rows, +0 new | elapsed=27s ETA=401s | tokens=-0.7
[2026-05-16 23:00:42] [min_adj_15min] [incr] 2026-05-12 ~ 2026-05-16: 64 rows, 1 pages, 1.2s
[2026-05-16 23:00:42] [min_adj_15min] [incr] 162/2542 | 1 stocks, 64 rows, +0 new | elapsed=27s ETA=403s | tokens=-0.6
[2026-05-16 23:00:42] [min_adj_15min] [incr] 2026-05-12 ~ 2026-05-16: 64 rows, 1 pages, 1.3s
[2026-05-16 23:00:42] [min_adj_15min] [incr] 163/2542 | 1 stocks, 64 rows, +0 new | elapsed=28s ETA=403s | tokens=0.3
[2026-05-16 23:00:42] [min_adj_15min] [incr] 2026-05-12 ~ 2026-05-16: 64 rows, 1 pages, 0.9s
[2026-05-16 23:00:43] [min_adj_15min] [incr] 164/2542 | 1 stocks, 64 rows, +0 new | elapsed=28s ETA=404s | tokens=-0.6
[2026-05-16 23:00:43] [min_adj_15min] [incr] 2026-05-12 ~ 2026-05-16: 64 rows, 1 pages, 1.1s
[2026-05-16 23:00:43] [min_adj_15min] [incr] 165/2542 | 1 stocks, 64 rows, +0 new | elapsed=28s ETA=405s | tokens=0.3
[2026-05-16 23:00:43] [min_adj_15min] [incr] 2026-05-12 ~ 2026-05-16: 64 rows, 1 pages, 1.2s
[2026-05-16 23:00:43] [min_adj_15min] [incr] 166/2542 | 1 stocks, 64 rows, +0 new | elapsed=28s ETA=406s | tokens=0.6
[2026-05-16 23:00:43] [min_adj_15min] [incr] 2026-05-12 ~ 2026-05-16: 64 rows, 1 pages, 1.9s
[2026-05-16 23:00:43] [min_adj_15min] [incr] 167/2542 | 1 stocks, 64 rows, +0 new | elapsed=29s ETA=406s | tokens=0.4
[2026-05-16 23:00:43] [min_adj_15min] [incr] 2026-05-12 ~ 2026-05-16: 64 rows, 1 pages, 1.3s
[2026-05-16 23:00:43] [min_adj_15min] [incr] 168/2542 | 1 stocks, 64 rows, +0 new | elapsed=29s ETA=406s | tokens=0.4
[2026-05-16 23:00:44] [min_adj_15min] [incr] 2026-05-12 ~ 2026-05-16: 64 rows, 1 pages, 1.4s
[2026-05-16 23:00:44] [min_adj_15min] [incr] 169/2542 | 1 stocks, 64 rows, +0 new | elapsed=29s ETA=408s | tokens=0.4
[2026-05-16 23:00:44] [min_adj_15min] [incr] 2026-05-12 ~ 2026-05-16: 64 rows, 1 pages, 1.3s
[2026-05-16 23:00:44] [min_adj_15min] [incr] 170/2542 | 1 stocks, 64 rows, +0 new | elapsed=29s ETA=407s | tokens=-0.6
[2026-05-16 23:00:44] [min_adj_15min] [incr] 2026-05-12 ~ 2026-05-16: 64 rows, 1 pages, 1.1s
[2026-05-16 23:00:44] [min_adj_15min] [incr] 171/2542 | 1 stocks, 64 rows, +0 new | elapsed=29s ETA=408s | tokens=0.4
[2026-05-16 23:00:44] [min_adj_15min] [incr] 2026-05-12 ~ 2026-05-16: 64 rows, 1 pages, 1.6s
[2026-05-16 23:00:44] [min_adj_15min] [incr] 2026-05-12 ~ 2026-05-16: 64 rows, 1 pages, 1.2s
[2026-05-16 23:00:44] [min_adj_15min] [incr] 172/2542 | 1 stocks, 64 rows, +0 new | elapsed=30s ETA=410s | tokens=-0.7
[2026-05-16 23:00:45] [min_adj_15min] [incr] 173/2542 | 1 stocks, 64 rows, +0 new | elapsed=30s ETA=409s | tokens=-1.1
[2026-05-16 23:00:45] [min_adj_15min] [incr] 2026-05-12 ~ 2026-05-16: 64 rows, 1 pages, 1.2s
[2026-05-16 23:00:45] [min_adj_15min] [incr] 174/2542 | 1 stocks, 64 rows, +0 new | elapsed=30s ETA=408s | tokens=0.4
[2026-05-16 23:00:45] [min_adj_15min] [incr] 2026-05-12 ~ 2026-05-16: 64 rows, 1 pages, 1.2s
[2026-05-16 23:00:45] [min_adj_15min] [incr] 2026-05-12 ~ 2026-05-16: 64 rows, 1 pages, 1.1s
[2026-05-16 23:00:45] [min_adj_15min] [incr] 175/2542 | 1 stocks, 64 rows, +0 new | elapsed=30s ETA=409s | tokens=0.2
[2026-05-16 23:00:45] [min_adj_15min] [incr] 176/2542 | 1 stocks, 64 rows, +0 new | elapsed=30s ETA=407s | tokens=0.5
[2026-05-16 23:00:45] [min_adj_15min] [incr] 2026-05-12 ~ 2026-05-16: 64 rows, 1 pages, 0.8s
[2026-05-16 23:00:45] [min_adj_15min] [incr] 177/2542 | 1 stocks, 64 rows, +0 new | elapsed=31s ETA=408s | tokens=0.3
[2026-05-16 23:00:46] [min_adj_15min] [incr] 2026-05-12 ~ 2026-05-16: 64 rows, 1 pages, 1.5s
[2026-05-16 23:00:46] [min_adj_15min] [incr] 2026-05-12 ~ 2026-05-16: 64 rows, 1 pages, 1.2s
[2026-05-16 23:00:46] [min_adj_15min] [incr] 178/2542 | 1 stocks, 64 rows, +0 new | elapsed=31s ETA=411s | tokens=0.3
[2026-05-16 23:00:46] [min_adj_15min] [incr] 179/2542 | 1 stocks, 64 rows, +0 new | elapsed=31s ETA=410s | tokens=0.7
[2026-05-16 23:00:46] [min_adj_15min] [incr] 2026-05-12 ~ 2026-05-16: 64 rows, 1 pages, 0.9s
[2026-05-16 23:00:46] [min_adj_15min] [incr] 180/2542 | 1 stocks, 64 rows, +0 new | elapsed=31s ETA=409s | tokens=-0.6
[2026-05-16 23:00:46] [min_adj_15min] [incr] 2026-05-12 ~ 2026-05-16: 64 rows, 1 pages, 1.5s
[2026-05-16 23:00:46] [min_adj_15min] [incr] 181/2542 | 1 stocks, 64 rows, +0 new | elapsed=32s ETA=411s | tokens=0.4
[2026-05-16 23:00:46] [min_adj_15min] [incr] 2026-05-12 ~ 2026-05-16: 64 rows, 1 pages, 1.4s
[2026-05-16 23:00:46] [min_adj_15min] [incr] 182/2542 | 1 stocks, 64 rows, +0 new | elapsed=32s ETA=410s | tokens=-0.6
[2026-05-16 23:00:46] [min_adj_15min] [incr] 2026-05-12 ~ 2026-05-16: 64 rows, 1 pages, 1.3s
[2026-05-16 23:00:46] [min_adj_15min] [incr] 183/2542 | 1 stocks, 64 rows, +0 new | elapsed=32s ETA=410s | tokens=0.3
[2026-05-16 23:00:47] [min_adj_15min] [incr] 2026-05-12 ~ 2026-05-16: 64 rows, 1 pages, 1.1s
[2026-05-16 23:00:47] [min_adj_15min] [incr] 184/2542 | 1 stocks, 64 rows, +0 new | elapsed=32s ETA=411s | tokens=0.3
[2026-05-16 23:00:47] [min_adj_15min] [incr] 2026-05-12 ~ 2026-05-16: 64 rows, 1 pages, 1.0s
[2026-05-16 23:00:47] [min_adj_15min] [incr] 185/2542 | 1 stocks, 64 rows, +0 new | elapsed=32s ETA=410s | tokens=0.3
[2026-05-16 23:00:47] [min_adj_15min] [incr] 2026-05-12 ~ 2026-05-16: 64 rows, 1 pages, 1.5s
[2026-05-16 23:00:47] [min_adj_15min] [incr] 186/2542 | 1 stocks, 64 rows, +0 new | elapsed=33s ETA=412s | tokens=0.4
[2026-05-16 23:00:47] [min_adj_15min] [incr] 2026-05-12 ~ 2026-05-16: 64 rows, 1 pages, 1.1s
[2026-05-16 23:00:47] [min_adj_15min] [incr] 2026-05-12 ~ 2026-05-16: 64 rows, 1 pages, 1.3s
[2026-05-16 23:00:47] [min_adj_15min] [incr] 187/2542 | 1 stocks, 64 rows, +0 new | elapsed=33s ETA=413s | tokens=0.1
[2026-05-16 23:00:48] [min_adj_15min] [incr] 188/2542 | 1 stocks, 64 rows, +0 new | elapsed=33s ETA=412s | tokens=0.5
[2026-05-16 23:00:48] [min_adj_15min] [incr] 2026-05-12 ~ 2026-05-16: 64 rows, 1 pages, 1.0s
[2026-05-16 23:00:48] [min_adj_15min] [incr] 189/2542 | 1 stocks, 64 rows, +0 new | elapsed=33s ETA=412s | tokens=0.5
[2026-05-16 23:00:48] [min_adj_15min] [incr] 2026-05-12 ~ 2026-05-16: 64 rows, 1 pages, 1.1s
[2026-05-16 23:00:48] [min_adj_15min] [incr] 190/2542 | 1 stocks, 64 rows, +0 new | elapsed=33s ETA=412s | tokens=0.4
[2026-05-16 23:00:48] [min_adj_15min] [incr] 2026-05-12 ~ 2026-05-16: 64 rows, 1 pages, 1.6s
[2026-05-16 23:00:48] [min_adj_15min] [incr] 191/2542 | 1 stocks, 64 rows, +0 new | elapsed=33s ETA=412s | tokens=-1.7
[2026-05-16 23:00:48] [min_adj_15min] [incr] 2026-05-12 ~ 2026-05-16: 64 rows, 1 pages, 0.9s
[2026-05-16 23:00:48] [min_adj_15min] [incr] 192/2542 | 1 stocks, 64 rows, +0 new | elapsed=34s ETA=412s | tokens=0.4
[2026-05-16 23:00:48] [min_adj_15min] [incr] 2026-05-12 ~ 2026-05-16: 64 rows, 1 pages, 1.3s
[2026-05-16 23:00:48] [min_adj_15min] [incr] 193/2542 | 1 stocks, 64 rows, +0 new | elapsed=34s ETA=412s | tokens=-0.7
[2026-05-16 23:00:49] [min_adj_15min] [incr] 2026-05-12 ~ 2026-05-16: 64 rows, 1 pages, 0.9s
[2026-05-16 23:00:49] [min_adj_15min] [incr] 194/2542 | 1 stocks, 64 rows, +0 new | elapsed=34s ETA=411s | tokens=0.3
[2026-05-16 23:00:49] [min_adj_15min] [incr] 2026-05-12 ~ 2026-05-16: 64 rows, 1 pages, 1.5s
